"PMID","Year","Title","Source","Author","Name"
19217398,"2009","Structural basis of m(7)GpppG binding to poly(A)-specific ribonuclease.","Structure","Wu M, Nilsson P, Henriksson N, Niedzwiecka A, Lim MK, Cheng Z, Kokkoris K, Virtanen A, Song H, Song H","WU_2009b"
19605547,"2009","EGFR-PLCgamma1 signaling mediates high glucose-induced PKCbeta1-Akt activation and collagen I upregulation in mesangial cells.","Am J Physiol Renal Physiol","Wu D, Peng F, Zhang B, Ingram AJ, Kelly DJ, Gilbert RE, Gao B, Kumar S, Krepinsky JC, Krepinsky JC","WU_2009c"
20574420,"2010","Structure of the gating ring from the human large-conductance Ca(2+)-gated K(+) channel.","Nature","Wu Y, Yang Y, Ye S, Jiang Y, Jiang Y","WU_2010a"
20631078,"2010","HERC2 is an E3 ligase that targets BRCA1 for degradation.","Cancer Res","Wu W, Sato K, Koike A, Nishikawa H, Koizumi H, Venkitaraman AR, Ohta T, Ohta T","WU_2010b"
20932476,"2010","ATM- and NEMO-dependent ELKS ubiquitination coordinates TAK1-mediated IKK activation in response to genotoxic stress.","Mol Cell","Wu ZH, Wong ET, Shi Y, Niu J, Chen Z, Miyamoto S, Tergaonkar V, Tergaonkar V","WU_2010c"
24603153,"2014","Structure of a class C GPCR metabotropic glutamate receptor 1 bound to an allosteric modulator.","Science","Wu H, Wang C, Gregory KJ, Han GW, Cho HP, Xia Y, Niswender CM, Katritch V, Meiler J, Cherezov V, Conn PJ, Stevens RC, Stevens RC","WU_2014a"
24837678,"2014","H2B ubiquitylation promotes RNA Pol II processivity via PAF1 and pTEFb.","Mol Cell","Wu L, Li L, Zhou B, Qin Z, Dou Y, Dou Y","WU_2014b"
25251415,"2014","Talpid3-binding centrosomal protein Cep120 is required for centriole duplication and proliferation of cerebellar granule neuron progenitors.","PLoS One","Wu C, Yang M, Li J, Wang C, Cao T, Tao K, Wang B, Wang B","WU_2014c"
26245371,"2015","Structural integration in hypoxia-inducible factors.","Nature","Wu D, Potluri N, Lu J, Kim Y, Rastinejad F, Rastinejad F","WU_2015a"
26280302,"2015","Inhibition of Cancer-Associated Mutant Isocitrate Dehydrogenases by 2-Thiohydantoin Compounds.","J Med Chem","Wu F, Jiang H, Zheng B, Kogiso M, Yao Y, Zhou C, Li XN, Song Y, Song Y","WU_2015b"
26720344,"2015","Targeting RING domains of Mdm2-MdmX E3 complex activates apoptotic arm of the p53 pathway in leukemia/lymphoma cells.","Cell Death Dis","Wu W, Xu C, Ling X, Fan C, Buckley BP, Chernov MV, Ellis L, Li F, Muñoz IG, Wang X, Wang X","WU_2015c"
22958643,"2012","Internally deleted human tRNA synthetase suggests evolutionary pressure for repurposing.","Structure","Xu Z, Wei Z, Zhou JJ, Ye F, Lo WS, Wang F, Lau CF, Wu J, Nangle LA, Chiang KP, Yang XL, Zhang M, Schimmel P, Schimmel P","XU_2012a"
23045529,"2012","Identification of the degradation determinants of insulin receptor substrate 1 for signaling cullin-RING E3 ubiquitin ligase 7-mediated ubiquitination.","J Biol Chem","Xu X, Keshwani M, Meyer K, Sarikas A, Taylor S, Pan ZQ, Pan ZQ","XU_2012b"
23246001,"2012","SGTA recognizes a noncanonical ubiquitin-like domain in the Bag6-Ubl4A-Trc35 complex to promote endoplasmic reticulum-associated degradation.","Cell Rep","Xu Y, Cai M, Yang Y, Huang L, Ye Y, Ye Y","XU_2012c"
10219089,"1999","Isolation of Ku70-binding proteins (KUBs).","Nucleic Acids Res","Yang CR, Yeh S, Leskov K, Odegaard E, Hsu HL, Chang C, Kinsella TJ, Chen DJ, Boothman DA, Boothman DA","YANG_1999a"
10336463,"1999","Identification of a novel inhibitor of nuclear factor-kappaB, RelA-associated inhibitor.","J Biol Chem","Yang JP, Hori M, Sanda T, Okamoto T, Okamoto T","YANG_1999b"
10498867,"1999","NF-kappaB subunit p65 binds to 53BP2 and inhibits cell death induced by 53BP2.","Oncogene","Yang JP, Hori M, Takahashi N, Kawabe T, Kato H, Okamoto T, Okamoto T","YANG_1999c"
16018997,"2005","The ciliary rootlet interacts with kinesin light chains and may provide a scaffold for kinesin-1 vesicular cargos.","Exp Cell Res","Yang J, Li T, Li T","YANG_2005a"
16053918,"2005","KIAA0649, a 1A6/DRIM-interacting protein with the oncogenic potential.","Biochem Biophys Res Commun","Yang L, Zhao J, Lü W, Li Y, Du X, Ning T, Lu G, Ke Y, Ke Y","YANG_2005b"
16097049,"2005","Screening and identification of proteins interacting with nucleostemin.","World J Gastroenterol","Yang HX, Jin GL, Meng L, Zhang JZ, Liu WB, Shou CC, Shou CC","YANG_2005c"
18450752,"2008","Krüppel-like factor 5 controls keratinocyte migration via the integrin-linked kinase.","J Biol Chem","Yang Y, Tetreault MP, Yermolina YA, Goldstein BG, Katz JP, Katz JP","YANG_2008a"
18505839,"2008","Contacts between membrane proximal regions of the PDGF receptor ectodomain are required for receptor activation but not for receptor dimerization.","Proc Natl Acad Sci U S A","Yang Y, Yuzawa S, Schlessinger J, Schlessinger J","YANG_2008b"
18559531,"2008","Role of acetylation and extracellular location of heat shock protein 90alpha in tumor cell invasion.","Cancer Res","Yang Y, Rao R, Shen J, Tang Y, Fiskus W, Nechtman J, Atadja P, Bhalla K, Bhalla K","YANG_2008c"
19151751,"2009","p120Ras-GAP binds the DLC1 Rho-GAP tumor suppressor protein and inhibits its RhoA GTPase and growth-suppressing activities.","Oncogene","Yang XY, Guan M, Vigil D, Der CJ, Lowy DR, Popescu NC, Popescu NC","YANG_2009a"
19262565,"2009","Negative regulation of NF-kappaB action by Set9-mediated lysine methylation of the RelA subunit.","EMBO J","Yang XD, Huang B, Li M, Lamb A, Kelleher NL, Chen LF, Chen LF","YANG_2009b"
19713527,"2009","The E3 ligase TRAF6 regulates Akt ubiquitination and activation.","Science","Yang WL, Wang J, Chan CH, Lee SW, Campos AD, Lamothe B, Hur L, Grabiner BC, Lin X, Darnay BG, Lin HK, Lin HK","YANG_2009c"
21295486,"2011","Crystal structure of a human cleavage factor CFI(m)25/CFI(m)68/RNA complex provides an insight into poly(A) site recognition and RNA looping.","Structure","Yang Q, Coseno M, Gilmartin GM, Doublié S, Doublié S","YANG_2011a"
21911421,"2011","E3 ubiquitin ligase CHIP facilitates Toll-like receptor signaling by recruiting and polyubiquitinating Src and atypical PKC{zeta}.","J Exp Med","Yang M, Wang C, Zhu X, Tang S, Shi L, Cao X, Chen T, Chen T","YANG_2011b"
22056988,"2011","Nuclear PKM2 regulates β-catenin transactivation upon EGFR activation.","Nature","Yang W, Xia Y, Ji H, Zheng Y, Liang J, Huang W, Gao X, Aldape K, Lu Z, Lu Z","YANG_2011c"
24842602,"2014","ATP1A3 mutations and genotype-phenotype correlation of alternating hemiplegia of childhood in Chinese patients.","PLoS One","Yang X, Gao H, Zhang J, Xu X, Liu X, Wu X, Wei L, Zhang Y, Zhang Y","YANG_2014a"
24664145,"2014","Clinical diagnosis, treatment, and ALDH7A1 mutations in pyridoxine-dependent epilepsy in three Chinese infants.","PLoS One","Yang Z, Yang X, Wu Y, Wang J, Zhang Y, Xiong H, Jiang Y, Qin J, Qin J","YANG_2014b"
24441587,"2014","Allostery in Ca²⁺ channel modulation by calcium-binding proteins.","Nat Chem Biol","Yang PS, Johny MB, Yue DT, Yue DT","YANG_2014c"
21262351,"2011","Nuclear factor p65 interacts with Keap1 to repress the Nrf2-ARE pathway.","Cell Signal","Yu M, Li H, Liu Q, Liu F, Tang L, Li C, Yuan Y, Zhan Y, Xu W, Li W, Chen H, Ge C, Wang J, Yang X, Yang X","YU_2011a"
21516116,"2011","Next-generation sequencing to generate interactome datasets.","Nat Methods","Yu H, Tardivo L, Tam S, Weiner E, Gebreab F, Fan C, Svrzikapa N, Hirozane-Kishikawa T, Rietman E, Yang X, Sahalie J, Salehi-Ashtiani K, Hao T, Cusick ME, Hill DE, Roth FP, Braun P, Vidal M, Vidal M","YU_2011b"
21643011,"2011","Phosphorylation and interaction of myopodin by integrin-link kinase lead to suppression of cell growth and motility in prostate cancer cells.","Oncogene","Yu YP, Luo JH, Luo JH","YU_2011c"
10926929,"2000","Regulation of expression of phospholipase D1 and D2 by PEA-15, a novel protein that interacts with them.","J Biol Chem","Zhang Y, Redina O, Altshuller YM, Yamazaki M, Ramos J, Chneiweiss H, Kanaho Y, Frohman MA, Frohman MA","ZHANG_2000a"
10982829,"2000","The coiled-coil domain of Stat3 is essential for its SH2 domain-mediated receptor binding and subsequent activation induced by epidermal growth factor and interleukin-6.","Mol Cell Biol","Zhang T, Kee WH, Seow KT, Fung W, Cao X, Cao X","ZHANG_2000b"
11049968,"2000","Crystallographic structure and functional interpretation of the cytoplasmic domain of erythrocyte membrane band 3.","Blood","Zhang D, Kiyatkin A, Bolin JT, Low PS, Low PS","ZHANG_2000c"
16291744,"2006","Phosphorylated alpha-actinin and protein-tyrosine phosphatase 1B coregulate the disassembly of the focal adhesion kinase x Src complex and promote cell migration.","J Biol Chem","Zhang Z, Lin SY, Neel BG, Haimovich B, Haimovich B","ZHANG_2006a"
16777603,"2006","An allosteric mechanism for activation of the kinase domain of epidermal growth factor receptor.","Cell","Zhang X, Gureasko J, Shen K, Cole PA, Kuriyan J, Kuriyan J","ZHANG_2006b"
16957778,"2006","The catalytic subunit of the proteasome is engaged in the entire process of estrogen receptor-regulated transcription.","EMBO J","Zhang H, Sun L, Liang J, Yu W, Zhang Y, Wang Y, Chen Y, Li R, Sun X, Shang Y, Shang Y","ZHANG_2006c"
19114658,"2009","Resolving cadherin interactions and binding cooperativity at the single-molecule level.","Proc Natl Acad Sci U S A","Zhang Y, Sivasankar S, Nelson WJ, Chu S, Chu S","ZHANG_2009a"
19368893,"2009","Crystal structure of the ARL2-GTP-BART complex reveals a novel recognition and binding mode of small GTPase with effector.","Structure","Zhang T, Li S, Zhang Y, Zhong C, Lai Z, Ding J, Ding J","ZHANG_2009b"
19528316,"2009","Structure of human lanthionine synthetase C-like protein 1 and its interaction with Eps8 and glutathione.","Genes Dev","Zhang W, Wang L, Liu Y, Xu J, Zhu G, Cang H, Li X, Bartlam M, Hensley K, Li G, Rao Z, Zhang XC, Zhang XC","ZHANG_2009c"
31112829,"2019","Infantile epilepsy with multifocal myoclonus caused by TBC1D24 mutations.","Seizure","Zhang J, Chen J, Zeng Q, Zhang L, Tian X, Yang X, Yang Z, Wu Y, Wu X, Zhang Y, Zhang Y","ZHANG_2019a"
30792309,"2019","A CASPR1-ATP1B3 protein interaction modulates plasma membrane localization of Na<sup>+</sup>/K<sup>+</sup>-ATPase in brain microvascular endothelial cells.","J Biol Chem","Zhang SH, Liu DX, Wang L, Li YH, Wang YH, Zhang H, Su ZK, Fang WG, Qin XX, Shang DS, Li B, Han XN, Zhao WD, Chen YH, Chen YH","ZHANG_2019b"
31127101,"2019","Selective binding of the PHD6 finger of MLL4 to histone H4K16ac links MLL4 and MOF.","Nat Commun","Zhang Y, Jang Y, Lee JE, Ahn J, Xu L, Holden MR, Cornett EM, Krajewski K, Klein BJ, Wang SP, Dou Y, Roeder RG, Strahl BD, Rothbart SB, Shi X, Ge K, Kutateladze TG, Kutateladze TG","ZHANG_2019c"
26728129,"2016","Differential Targeting of SLC30A10/ZnT10 Heterodimers to Endolysosomal Compartments Modulates EGF-Induced MEK/ERK1/2 Activity.","Traffic","Zhao Y, Feresin RG, Falcon-Perez JM, Salazar G, Salazar G","ZHAO_2016a"
27213482,"2016","One-Pot N2C/C2C/N2N Ligation To Trap Weak Protein-Protein Interactions.","Angew Chem Int Ed Engl","Zhao L, Ehrt C, Koch O, Wu YW, Wu YW","ZHAO_2016b"
27387505,"2016","Lunapark Is a Component of a Ubiquitin Ligase Complex Localized to the Endoplasmic Reticulum Three-way Junctions.","J Biol Chem","Zhao Y, Zhang T, Huo H, Ye Y, Liu Y, Liu Y","ZHAO_2016c"
31347273,"2019","POGZ de novo missense variants in neuropsychiatric disorders.","Mol Genet Genomic Med","Zhao W, Quan Y, Wu H, Han L, Bai T, Ma L, Li B, Xun G, Ou J, Zhao J, Hu Z, Guo H, Xia K, Xia K","ZHAO_2019a"
31183366,"2019","Whole-Exome Sequencing Identified a Novel Compound Heterozygous Genotype in <i>ASL</i> in a Chinese Han Patient with Argininosuccinate Lyase Deficiency.","Biomed Res Int","Zhao M, Hou L, Teng H, Li J, Wang J, Zhang K, Yang L, Yang L","ZHAO_2019b"
30914652,"2019","ATAD3A oligomerization causes neurodegeneration by coupling mitochondrial fragmentation and bioenergetics defects.","Nat Commun","Zhao Y, Sun X, Hu D, Prosdocimo DA, Hoppel C, Jain MK, Ramachandran R, Qi X, Qi X","ZHAO_2019c"
10644367,"2000","A role for SKIP in EBNA2 activation of CBF1-repressed promoters.","J Virol","Zhou S, Fujimuro M, Hsieh JJ, Chen L, Hayward SD, Hayward SD","ZHOU_2000a"
10713164,"2000","SKIP, a CBF1-associated protein, interacts with the ankyrin repeat domain of NotchIC To facilitate NotchIC function.","Mol Cell Biol","Zhou S, Fujimuro M, Hsieh JJ, Chen L, Miyamoto A, Weinmaster G, Hayward SD, Hayward SD","ZHOU_2000b"
11114188,"2000","Histone deacetylase 4 associates with extracellular signal-regulated kinases 1 and 2, and its cellular localization is regulated by oncogenic Ras.","Proc Natl Acad Sci U S A","Zhou X, Richon VM, Wang AH, Yang XJ, Rifkind RA, Marks PA, Marks PA","ZHOU_2000c"
11384994,"2001","Inhibition of LZIP-mediated transcription through direct interaction with a novel host cell factor-like protein.","J Biol Chem","Zhou HJ, Wong CM, Chen JH, Qiang BQ, Yuan JG, Jin DY, Jin DY","ZHOU_2001a"
11509665,"2001","Nuclear localization of CBF1 is regulated by interactions with the SMRT corepressor complex.","Mol Cell Biol","Zhou S, Hayward SD, Hayward SD","ZHOU_2001b"
11572868,"2001","TFIIH inhibits CDK9 phosphorylation during human immunodeficiency virus type 1 transcription.","J Biol Chem","Zhou M, Nekhai S, Bharucha DC, Kumar A, Ge H, Price DH, Egly JM, Brady JN, Brady JN","ZHOU_2001c"
31133750,"2019","Whole-genome deep-learning analysis identifies contribution of noncoding mutations to autism risk.","Nat Genet","Zhou J, Park CY, Theesfeld CL, Wong AK, Yuan Y, Scheckel C, Fak JJ, Funk J, Yao K, Tajima Y, Packer A, Darnell RB, Troyanskaya OG, Troyanskaya OG","ZHOU_2019a"
30664766,"2019","Loss of function of NCOR1 and NCOR2 impairs memory through a novel GABAergic hypothalamus-CA3 projection.","Nat Neurosci","Zhou W, He Y, Rehman AU, Kong Y, Hong S, Ding G, Yalamanchili HK, Wan YW, Paul B, Wang C, Gong Y, Zhou W, Liu H, Dean J, Scalais E, O'Driscoll M, Morton JEV, DDD study., Hou X, Wu Q, Tong Q, Liu Z, Liu P, Xu Y, Sun Z, Sun Z","ZHOU_2019b"
31157974,"2019","Potent 5-Cyano-6-phenyl-pyrimidin-Based Derivatives Targeting DCN1-UBE2M Interaction.","J Med Chem","Zhou W, Ma L, Ding L, Guo Q, He Z, Yang J, Qiao H, Li L, Yang J, Yu S, Zhao L, Wang S, Liu HM, Suo Z, Zhao W, Zhao W","ZHOU_2019c"
15378032,"2004","Structural basis of Rab5-Rabaptin5 interaction in endocytosis.","Nat Struct Mol Biol","Zhu G, Zhai P, Liu J, Terzyan S, Li G, Zhang XC, Zhang XC","ZHU_2004a"
15457209,"2004","Crystal structure of human GGA1 GAT domain complexed with the GAT-binding domain of Rabaptin5.","EMBO J","Zhu G, Zhai P, He X, Wakeham N, Rodgers K, Li G, Tang J, Zhang XC, Zhang XC","ZHU_2004b"
15525651,"2004","Galpha12 directly interacts with PP2A: evidence FOR Galpha12-stimulated PP2A phosphatase activity and dephosphorylation of microtubule-associated protein, tau.","J Biol Chem","Zhu D, Kosik KS, Meigs TE, Yanamadala V, Denker BM, Denker BM","ZHU_2004c"
21224359,"2011","Phosphorylation of H2AX at Ser139 and a new phosphorylation site Ser16 by RSK2 decreases H2AX ubiquitination and inhibits cell transformation.","Cancer Res","Zhu F, Zykova TA, Peng C, Zhang J, Cho YY, Zheng D, Yao K, Ma WY, Lau AT, Bode AM, Dong Z, Dong Z","ZHU_2011a"
21952047,"2011","PKC alpha regulates Sendai virus-mediated interferon induction through HDAC6 and β-catenin.","EMBO J","Zhu J, Coyne CB, Sarkar SN, Sarkar SN","ZHU_2011b"
22117215,"2011","Guanylate kinase domains of the MAGUK family scaffold proteins as specific phospho-protein-binding modules.","EMBO J","Zhu J, Shang Y, Xia C, Wang W, Wen W, Zhang M, Zhang M","ZHU_2011c"
22683995,"2012","The zinc-finger domains of PARP1 cooperate to recognize DNA strand breaks.","Nat Struct Mol Biol","Ali AAE, Timinszky G, Arribas-Bosacoma R, Kozlowski M, Hassa PO, Hassler M, Ladurner AG, Pearl LH, Oliver AW, Oliver AW","ALI_2012a"
23063713,"2012","Tandem PHD fingers of MORF/MOZ acetyltransferases display selectivity for acetylated histone H3 and are required for the association with chromatin.","J Mol Biol","Ali M, Yan K, Lalonde ME, Degerny C, Rothbart SB, Strahl BD, Côté J, Yang XJ, Kutateladze TG, Kutateladze TG","ALI_2012b"
18790821,"2008","Key clinical features to identify girls with CDKL5 mutations.","Brain","Bahi-Buisson N, Nectoux J, Rosas-Vargas H, Milh M, Boddaert N, Girard B, Cances C, Ville D, Afenjar A, Rio M, Héron D, N'guyen Morel MA, Arzimanoglou A, Philippe C, Jonveaux P, Chelly J, Bienvenu T, Bienvenu T","BAHI-BUISSON_2008a"
18728072,"2008","Refinement of cortical dysgeneses spectrum associated with TUBA1A mutations.","J Med Genet","Bahi-Buisson N, Poirier K, Boddaert N, Saillour Y, Castelnau L, Philip N, Buyse G, Villard L, Joriot S, Marret S, Bourgeois M, Van Esch H, Lagae L, Amiel J, Hertz-Pannier L, Roubertie A, Rivier F, Pinard JM, Beldjord C, Chelly J, Chelly J","BAHI-BUISSON_2008b"
15079010,"2004","LGI1 mutations in temporal lobe epilepsies.","Neurology","Berkovic SF, Izzillo P, McMahon JM, Harkin LA, McIntosh AM, Phillips HA, Briellmann RS, Wallace RH, Mazarib A, Neufeld MY, Korczyn AD, Scheffer IE, Mulley JC, Mulley JC","BERKOVIC_2004a"
15329069,"2004","Familial partial epilepsy with variable foci: clinical features and linkage to chromosome 22q12.","Epilepsia","Berkovic SF, Serratosa JM, Phillips HA, Xiong L, Andermann E, Díaz-Otero F, Gómez-Garre P, Martín M, Fernández-Bullido Y, Andermann F, Lopes-Cendes I, Dubeau F, Desbiens R, Scheffer IE, Wallace RH, Mulley JC, Pandolfo M, Pandolfo M","BERKOVIC_2004b"
28057753,"2017","A Novel Kleefstra Syndrome-associated Variant That Affects the Conserved TPL<i>X</i> Motif within the Ankyrin Repeat of EHMT1 Leads to Abnormal Protein Folding.","J Biol Chem","Blackburn PR, Tischer A, Zimmermann MT, Kemppainen JL, Sastry S, Knight Johnson AE, Cousin MA, Boczek NJ, Oliver G, Misra VK, Gavrilova RH, Lomberk G, Auton M, Urrutia R, Klee EW, Klee EW","BLACKBURN_2017a"
28361100,"2017","A novel <i>de novo</i> frameshift deletion in <i>EHMT1</i> in a patient with Kleefstra Syndrome results in decreased H3K9 dimethylation.","Mol Genet Genomic Med","Blackburn PR, Williams M, Cousin MA, Boczek NJ, Beek GJ, Lomberk GA, Urrutia RA, Babovic-Vuksanovic D, Klee EW, Klee EW","BLACKBURN_2017b"
20145123,"2010","Tumor suppressor HLJ1 binds and functionally alters nucleophosmin via activating enhancer binding protein 2alpha complex formation.","Cancer Res","Chang TP, Yu SL, Lin SY, Hsiao YJ, Chang GC, Yang PC, Chen JJ, Chen JJ","CHANG_2010a"
20531387,"2010","PLK2 phosphorylation is critical for CPAP function in procentriole formation during the centrosome cycle.","EMBO J","Chang J, Cizmecioglu O, Hoffmann I, Rhee K, Rhee K","CHANG_2010b"
9647778,"1998","Alpha 4 associates with protein phosphatases 2A, 4, and 6.","Biochem Biophys Res Commun","Chen J, Peterson RT, Schreiber SL, Schreiber SL","CHEN_1998a"
11367701,"1998","[Screening of proteins interact with FMR1 by yeast two-hybrid system].","Zhongguo Yi Xue Ke Xue Yuan Xue Bao","Chen Y, Sittler A, Yu M, Bardoni B, Wu G, Wu G","CHEN_1998b"
12927815,"2003","Molecular characterization of human ninein protein: two distinct subdomains required for centrosomal targeting and regulating signals in cell cycle.","Biochem Biophys Res Commun","Chen CH, Howng SL, Cheng TS, Chou MH, Huang CY, Hong YR, Hong YR","CHEN_2003a"
